Time (UTC);WT_WW-P-50.215.ThHy_ext.PU315;eta_total_electric_power;hex1_on_off;central_machine_heating_on_off;EV_NVP.Elek_P.TGA;chp1_electric_power;static_heating_volume_flow;t_amb;hex1_thermal_load;static_heating_on_off;chp2_electric_power;bproductionmodeactivated;static_heating_thermal_load;central_machine_heating_volume_flow;ThSp_VC-100E.395.ThHy_T_ob;central_machine_heating_thermal_load;hex1_volume_flow_hnht;eta_without_hnht_electric_power;zero_thermal_load;bsetstatusonalgorithm;bheatingmodeactivated;chp_index;feed_in_tariff_euro_per_kWh;chp_remuneration_self_consumption_euro_per_kWh;electricity_price_euro_per_kWh;CO2_intensity_gCO2_per_kWh;gas_price_euro_per_kWh
2026-01-02 02:41:00;23,2300033569336;7,2963643074035645;0;0;6,312498092651367;0,0;0,0;17,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;59,83742141723633;-0,0;0,0;7,2963643074035645;0;1;1;0,07176;0,16026;0,04;0,22752;424,087;0,08
2026-01-02 02:42:00;23,2300033569336;7,304164886474609;0;0;6,364285469055176;0,0;0,0;17,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;59,83631134033203;-0,0;0,0;7,304164886474609;0;1;1;0,07176;0,16026;0,04;0,22752;424,087;0,08
2026-01-02 02:43:00;23,2300033569336;7,291277408599853;0;0;6,284573554992676;0,0;0,0;17,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;59,83516311645508;-0,0;0,0;7,291277408599853;0;1;1;0,07176;0,16026;0,04;0,22752;424,087;0,08
2026-01-02 02:44:00;23,2300033569336;7,376049041748047;0;0;6,341884613037109;0,0;0,0;17,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;59,83195114135742;-0,0;0,0;7,376049041748047;0;1;1;0,07176;0,16026;0,04;0,22752;424,087;0,08
2026-01-02 02:45:00;23,2300033569336;7,477673053741455;0;0;6,40282154083252;0,0;0,0;17,885421752929688;-0,0;0;0,0;0,0;-0,0;0,0;59,82818603515625;-0,0;0,0;7,477673053741455;0;1;1;0,07176;0,16026;0,04;0,22752;424,087;0,08
2026-01-02 02:46:00;23,2300033569336;7,426661014556885;0;0;6,383786201477051;0,0;0,0;17,920000076293945;-0,0;0;0,0;0,0;-0,0;0,0;59,8300895690918;-0,0;0,0;7,426661014556885;0;1;1;0,07176;0,16026;0,04;0,22752;424,087;0,08
2026-01-02 02:47:00;23,2300033569336;7,472083568572998;0;0;6,362340927124023;0,0;0,0;17,920000076293945;-0,0;0;0,0;0,0;-0,0;0,0;59,83000183105469;-0,0;0,0;7,472083568572998;0;1;1;0,07176;0,16026;0,04;0,22752;424,087;0,08
2026-01-02 02:48:00;23,2300033569336;7,4240946769714355;0;0;6,375435829162598;0,0;0,0;17,920000076293945;-0,0;0;0,0;0,0;-0,0;0,0;59,82217788696289;-0,0;0,0;7,4240946769714355;0;1;1;0,07176;0,16026;0,04;0,22752;424,087;0,08
2026-01-02 02:49:00;23,2300033569336;7,424890995025635;0;0;6,370461940765381;0,0;0,0;17,920000076293945;-0,0;0;0,0;0,0;-0,0;0,0;59,81786346435547;-0,0;0,0;7,424890995025635;0;1;1;0,07176;0,16026;0,04;0,22752;424,087;0,08
2026-01-02 02:50:00;23,2300033569336;7,423064231872559;0;0;6,375716209411621;0,0;0,0;17,920000076293945;-0,0;0;0,0;0,0;-0,0;0,0;59,81528091430664;-0,0;0,0;7,423064231872559;0;1;1;0,07176;0,16026;0,04;0,22752;424,087;0,08
2026-01-02 02:51:00;23,2300033569336;7,350039958953857;0;0;6,340856552124023;0,0;0,0;17,920000076293945;-0,0;0;0,0;0,0;-0,0;0,0;59,80999755859375;-0,0;0,0;7,350039958953857;0;1;1;0,07176;0,16026;0,04;0,22752;424,087;0,08
2026-01-02 02:52:00;23,2300033569336;7,361026763916016;0;0;6,342289447784424;0,0;0,0;17,920000076293945;-0,0;0;0,0;0,0;-0,0;0,0;59,8083381652832;-0,0;0,0;7,361026763916016;0;1;1;0,07176;0,16026;0,04;0,22752;424,087;0,08
2026-01-02 02:53:00;23,2300033569336;7,484152317047119;0;0;6,39028787612915;0,0;0,0;17,920000076293945;-0,0;0;0,0;0,0;-0,0;0,0;59,80999755859375;-0,0;0,0;7,484152317047119;0;1;1;0,07176;0,16026;0,04;0,22752;424,087;0,08
2026-01-02 02:54:00;23,2300033569336;7,426373481750488;0;0;6,448851585388184;0,0;0,0;17,920000076293945;-0,0;0;0,0;0,0;-0,0;0,0;59,80424118041992;-0,0;0,0;7,426373481750488;0;1;1;0,07176;0,16026;0,04;0,22752;424,087;0,08
2026-01-02 02:55:00;23,2300033569336;7,405423641204834;0;0;6,447146892547607;0,0;0,0;17,873891830444336;-0,0;0;0,0;0,0;-0,0;0,0;59,8035774230957;-0,0;0,0;7,405423641204834;0;1;1;0,07176;0,16026;0,04;0,22752;424,087;0,08
2026-01-02 02:56:00;23,2300033569336;7,425179004669189;0;0;6,389776229858398;0,0;0,0;17,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;59,79999923706055;-0,0;0,0;7,425179004669189;0;1;1;0,07176;0,16026;0,04;0,22752;424,087;0,08
2026-01-02 02:57:00;23,2300033569336;7,409073829650879;0;0;6,331412315368652;0,0;0,0;17,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;59,80218124389648;-0,0;0,0;7,409073829650879;0;1;1;0,07176;0,16026;0,04;0,22752;424,087;0,08
2026-01-02 02:58:00;23,2300033569336;7,319368362426758;0;0;6,387938022613525;0,0;0,0;17,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;59,79999923706055;-0,0;0,0;7,319368362426758;0;1;1;0,07176;0,16026;0,04;0,22752;424,087;0,08
2026-01-02 02:59:00;23,2300033569336;7,409976959228516;0;0;6,438599109649658;0,0;0,0;17,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;59,79810333251953;-0,0;0,0;7,409976959228516;0;1;1;0,07176;0,16026;0,04;0,22752;424,087;0,08
2026-01-02 03:00:00;23,2300033569336;7,435586452484131;0;0;6,45136833190918;0,0;0,0;17,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;59,79409790039063;-0,0;0,0;7,435586452484131;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:01:00;23,2300033569336;7,425620079040527;0;0;6,465902805328369;0,0;0,0;17,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;59,79166030883789;-0,0;0,0;7,425620079040527;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:02:00;23,2300033569336;7,384921073913574;0;0;6,345262050628662;0,0;0,0;17,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;59,79378128051758;-0,0;0,0;7,384921073913574;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:03:00;23,2300033569336;7,427702903747559;0;0;6,384009838104248;0,0;0,0;17,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;59,79058456420898;-0,0;0,0;7,427702903747559;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:04:00;23,2300033569336;7,363383293151855;0;0;6,405828952789307;0,0;0,0;17,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;59,78833770751953;-0,0;0,0;7,363383293151855;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:05:00;23,2300033569336;7,660039901733398;0;0;6,546399116516113;0,0;0,0;17,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;59,788352966308594;-0,0;0,0;7,660039901733398;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:06:00;23,2300033569336;7,663702011108398;0;0;6,61352014541626;0,0;0,0;17,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;59,78419494628906;-0,0;0,0;7,663702011108398;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:07:00;23,2300033569336;7,553243160247803;0;0;6,416167736053467;0,0;0,0;17,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;59,78236770629883;-0,0;0,0;7,553243160247803;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:08:00;23,2300033569336;7,329886436462402;0;0;6,244953632354736;0,0;0,0;17,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;59,777591705322266;-0,0;0,0;7,329886436462402;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:09:00;23,2300033569336;7,349098205566406;0;0;6,329387664794922;0,0;0,0;17,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;59,78150177001953;-0,0;0,0;7,349098205566406;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:10:00;23,2300033569336;8,912257194519043;0;0;6,332433223724365;0,0;0,0;17,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;59,77833557128906;-0,0;0,0;8,912257194519043;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:11:00;23,2300033569336;9,36021327972412;0;0;6,34564733505249;0,0;0,0;17,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;59,77906036376953;-0,0;0,0;9,36021327972412;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:12:00;23,2300033569336;9,264192581176758;0;0;6,299034118652344;0,0;0,0;17,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;59,77516555786133;-0,0;0,0;9,264192581176758;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:13:00;23,2300033569336;9,326776504516602;0;0;6,370338439941406;0,0;0,0;17,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;59,77066802978516;-0,0;0,0;9,326776504516602;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:14:00;23,2300033569336;9,24579906463623;0;0;6,292162895202637;0,0;0,0;17,84000015258789;-0,0;0;0,0;0,0;-0,0;0,0;59,772708892822266;-0,0;0,0;9,24579906463623;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:15:00;23,2300033569336;9,263188362121582;0;0;6,35020923614502;0,0;0,0;17,793973922729492;-0,0;0;0,0;0,0;-0,0;0,0;59,76710510253906;-0,0;0,0;9,263188362121582;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:16:00;23,2300033569336;9,177019119262695;0;0;6,298469543457031;0,0;0,0;17,760000228881836;-0,0;0;0,0;0,0;-0,0;0,0;59,75667572021485;-0,0;0,0;9,177019119262695;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:17:00;23,2300033569336;9,223671913146973;0;0;6,227800369262695;0,0;0,0;17,760000228881836;-0,0;0;0,0;0,0;-0,0;0,0;59,7593879699707;-0,0;0,0;9,223671913146973;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:18:00;23,2300033569336;9,175614356994627;0;0;6,165146350860596;0,0;0,0;17,760000228881836;-0,0;0;0,0;0,0;-0,0;0,0;59,761451721191406;-0,0;0,0;9,175614356994627;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:19:00;23,2300033569336;9,203715324401855;0;0;6,257235527038574;0,0;0,0;17,760000228881836;-0,0;0;0,0;0,0;-0,0;0,0;59,75514221191406;-0,0;0,0;9,203715324401855;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:20:00;23,2300033569336;9,1266508102417;0;0;6,249325275421143;0,0;0,0;17,760000228881836;-0,0;0;0,0;0,0;-0,0;0,0;59,75395202636719;-0,0;0,0;9,1266508102417;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:21:00;23,2300033569336;9,208066940307615;0;0;6,294182300567627;0,0;0,0;17,760000228881836;-0,0;0;0,0;0,0;-0,0;0,0;59,75004959106445;-0,0;0,0;9,208066940307615;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:22:00;23,2300033569336;9,247052192687988;0;0;6,241015911102295;0,0;0,0;17,760000228881836;-0,0;0;0,0;0,0;-0,0;0,0;59,74834442138672;-0,0;0,0;9,247052192687988;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:23:00;23,2300033569336;9,186604499816896;0;0;6,34987211227417;0,0;0,0;17,760000228881836;-0,0;0;0,0;0,0;-0,0;0,0;59,74907302856445;-0,0;0,0;9,186604499816896;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:24:00;23,2300033569336;9,21197509765625;0;0;6,289312362670898;0,0;0,0;17,760000228881836;-0,0;0;0,0;0,0;-0,0;0,0;59,7448616027832;-0,0;0,0;9,21197509765625;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:25:00;23,2300033569336;9,243637084960938;0;0;6,242605209350586;0,0;0,0;17,667757034301758;-0,0;0;0,0;0,0;-0,0;0,0;59,74701690673828;-0,0;0,0;9,243637084960938;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:26:00;23,2300033569336;9,212855339050291;0;0;6,218617916107178;0,0;0,0;17,600000381469727;-0,0;0;0,0;0,0;-0,0;0,0;59,74034881591797;-0,0;0,0;9,212855339050291;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:27:00;23,2300033569336;8,106472969055176;0;0;6,21676778793335;0,0;0,0;17,600000381469727;-0,0;0;0,0;0,0;-0,0;0,0;59,73503494262695;-0,0;0,0;8,106472969055176;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:28:00;23,2300033569336;7,202318668365479;0;0;6,250525951385498;0,0;0,0;17,600000381469727;-0,0;0;0,0;0,0;-0,0;0,0;59,73591613769531;-0,0;0,0;7,202318668365479;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:29:00;23,2300033569336;7,216249465942383;0;0;6,227293491363525;0,0;0,0;17,600000381469727;-0,0;0;0,0;0,0;-0,0;0,0;59,735260009765625;-0,0;0,0;7,216249465942383;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:30:00;23,2300033569336;7,243908405303955;0;0;6,296167373657227;0,0;0,0;17,55515480041504;-0,0;0;0,0;0,0;-0,0;0,0;59,73476409912109;-0,0;0,0;7,243908405303955;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:31:00;23,2300033569336;7,377796649932861;0;0;6,241921424865723;0,0;0,0;17,520000457763672;-0,0;0;0,0;0,0;-0,0;0,0;59,73069381713867;-0,0;0,0;7,377796649932861;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:32:00;23,2300033569336;7,593020439147949;0;0;6,301407814025879;0,0;0,0;17,520000457763672;-0,0;0;0,0;0,0;-0,0;0,0;59,72930908203125;-0,0;0,0;7,593020439147949;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:33:00;23,2300033569336;7,490235328674316;0;0;6,275762557983398;0,0;0,0;17,520000457763672;-0,0;0;0,0;0,0;-0,0;0,0;59,72709655761719;-0,0;0,0;7,490235328674316;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:34:00;23,2300033569336;7,366415500640869;0;0;6,240781784057617;0,0;0,0;17,520000457763672;-0,0;0;0,0;0,0;-0,0;0,0;59,72811126708984;-0,0;0,0;7,366415500640869;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:35:00;23,2300033569336;7,396753787994385;0;0;6,199203968048096;0,0;0,0;17,473920822143555;-0,0;0;0,0;0,0;-0,0;0,0;59,72576904296875;-0,0;0,0;7,396753787994385;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:36:00;23,2300033569336;7,315976619720459;0;0;6,2126288414001465;0,0;0,0;17,440000534057617;-0,0;0;0,0;0,0;-0,0;0,0;59,72473907470703;-0,0;0,0;7,315976619720459;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:37:00;23,2300033569336;7,380661487579346;0;0;6,246573448181152;0,0;0,0;17,440000534057617;-0,0;0;0,0;0,0;-0,0;0,0;59,72284698486328;-0,0;0,0;7,380661487579346;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:38:00;23,2300033569336;7,339513301849365;0;0;6,225240707397461;0,0;0,0;17,440000534057617;-0,0;0;0,0;0,0;-0,0;0,0;59,718658447265625;-0,0;0,0;7,339513301849365;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:39:00;23,2300033569336;7,387191295623779;0;0;6,157843112945557;0,0;0,0;17,440000534057617;-0,0;0;0,0;0,0;-0,0;0,0;59,71832275390625;-0,0;0,0;7,387191295623779;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:40:00;23,2300033569336;7,3005051612854;0;0;6,174164772033691;0,0;0,0;17,394102096557617;-0,0;0;0,0;0,0;-0,0;0,0;59,71662139892578;-0,0;0,0;7,3005051612854;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:41:00;23,2300033569336;7,341530323028564;0;0;6,1166863441467285;0,0;0,0;17,360000610351562;-0,0;0;0,0;0,0;-0,0;0,0;59,70995330810547;-0,0;0,0;7,341530323028564;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:42:00;23,2300033569336;7,4660868644714355;0;0;6,313231945037842;0,0;0,0;17,360000610351562;-0,0;0;0,0;0,0;-0,0;0,0;59,706504821777344;-0,0;0,0;7,4660868644714355;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:43:00;23,2300033569336;7,583539962768555;0;0;6,5215020179748535;0,0;0,0;17,360000610351562;-0,0;0;0,0;0,0;-0,0;0,0;59,69832611083984;-0,0;0,0;7,583539962768555;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:44:00;23,2300033569336;7,521242141723633;0;0;6,38658618927002;0,0;0,0;17,360000610351562;-0,0;0;0,0;0,0;-0,0;0,0;59,69834899902344;-0,0;0,0;7,521242141723633;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:45:00;23,2300033569336;7,288992404937744;0;0;6,159475803375244;0,0;0,0;17,360000610351562;-0,0;0;0,0;0,0;-0,0;0,0;59,69662857055664;-0,0;0,0;7,288992404937744;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:46:00;23,2300033569336;7,253586292266846;0;0;6,1747565269470215;0,0;0,0;17,360000610351562;-0,0;0;0,0;0,0;-0,0;0,0;59,70304107666016;-0,0;0,0;7,253586292266846;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:47:00;23,2300033569336;7,261115074157715;0;0;6,130765438079834;0,0;0,0;17,360000610351562;-0,0;0;0,0;0,0;-0,0;0,0;59,69269561767578;-0,0;0,0;7,261115074157715;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:48:00;23,2300033569336;7,325747966766357;0;0;6,115724563598633;0,0;0,0;17,360000610351562;-0,0;0;0,0;0,0;-0,0;0,0;59,68999862670898;-0,0;0,0;7,325747966766357;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:49:00;23,2300033569336;7,332312107086182;0;0;6,13900899887085;0,0;0,0;17,360000610351562;-0,0;0;0,0;0,0;-0,0;0,0;59,69163513183594;-0,0;0,0;7,332312107086182;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:50:00;23,2300033569336;7,305488109588623;0;0;6,153416633605957;0,0;0,0;17,313861846923828;-0,0;0;0,0;0,0;-0,0;0,0;59,689109802246094;-0,0;0,0;7,305488109588623;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:51:00;23,2300033569336;7,281162738800049;0;0;6,123497009277344;0,0;0,0;17,280000686645508;-0,0;0;0,0;0,0;-0,0;0,0;59,686641693115234;-0,0;0,0;7,281162738800049;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:52:00;23,2300033569336;7,258739948272705;0;0;6,12366247177124;0,0;0,0;17,280000686645508;-0,0;0;0,0;0,0;-0,0;0,0;59,68461608886719;-0,0;0,0;7,258739948272705;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:53:00;23,2300033569336;7,213653564453125;0;0;6,159526824951172;0,0;0,0;17,280000686645508;-0,0;0;0,0;0,0;-0,0;0,0;59,6818962097168;-0,0;0,0;7,213653564453125;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:54:00;23,2300033569336;7,259617805480957;0;0;6,13572883605957;0,0;0,0;17,280000686645508;-0,0;0;0,0;0,0;-0,0;0,0;59,68353271484375;-0,0;0,0;7,259617805480957;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:55:00;23,2300033569336;7,188006401062012;0;0;6,154070854187012;0,0;0,0;17,233877182006836;-0,0;0;0,0;0,0;-0,0;0,0;59,68006896972656;-0,0;0,0;7,188006401062012;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:56:00;23,2300033569336;7,209361553192139;0;0;6,184279918670654;0,0;0,0;17,200000762939453;-0,0;0;0,0;0,0;-0,0;0,0;59,68000030517578;-0,0;0,0;7,209361553192139;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:57:00;23,2300033569336;7,159412384033203;0;0;6,135364055633545;0,0;0,0;17,200000762939453;-0,0;0;0,0;0,0;-0,0;0,0;59,67518615722656;-0,0;0,0;7,159412384033203;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:58:00;23,2300033569336;7,22806978225708;0;0;6,139153003692627;0,0;0,0;17,200000762939453;-0,0;0;0,0;0,0;-0,0;0,0;59,67676544189453;-0,0;0,0;7,22806978225708;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 03:59:00;23,2300033569336;7,173349380493164;0;0;6,148838043212891;0,0;0,0;17,200000762939453;-0,0;0;0,0;0,0;-0,0;0,0;59,67440032958984;-0,0;0,0;7,173349380493164;0;1;1;0,07176;0,16026;0,04;0,2313;408,184;0,08
2026-01-02 04:00:00;23,2300033569336;7,191248893737793;0;0;6,1310625076293945;0,0;0,0;17,200000762939453;-0,0;0;0,0;0,0;-0,0;0,0;59,670387268066406;-0,0;0,0;7,191248893737793;0;1;1;0,07176;0,16026;0,04;0,25565;376,347;0,08
2026-01-02 04:01:00;23,2300033569336;7,1863932609558105;0;0;6,1823835372924805;0,0;0,0;17,200000762939453;-0,0;0;0,0;0,0;-0,0;0,0;59,67195129394531;-0,0;0,0;7,1863932609558105;0;1;1;0,07176;0,16026;0,04;0,25565;376,347;0,08
2026-01-02 04:02:00;23,2300033569336;7,217803478240967;0;0;6,149780750274658;0,0;0,0;17,200000762939453;-0,0;0;0,0;0,0;-0,0;0,0;59,66789245605469;-0,0;0,0;7,217803478240967;0;1;1;0,07176;0,16026;0,04;0,25565;376,347;0,08
2026-01-02 04:03:00;23,2300033569336;7,115126132965088;0;0;6,141984462738037;0,0;0,0;17,200000762939453;-0,0;0;0,0;0,0;-0,0;0,0;59,66498947143555;-0,0;0,0;7,115126132965088;0;1;1;0,07176;0,16026;0,04;0,25565;376,347;0,08
2026-01-02 04:04:00;23,2300033569336;7,164377212524414;0;0;6,067153930664063;0,0;0,0;17,200000762939453;-0,0;0;0,0;0,0;-0,0;0,0;59,66500854492188;-0,0;0,0;7,164377212524414;0;1;1;0,07176;0,16026;0,04;0,25565;376,347;0,08
2026-01-02 04:05:00;23,2300033569336;7,299828052520752;0;0;6,120802879333496;0,0;0,0;17,200000762939453;-0,0;0;0,0;0,0;-0,0;0,0;59,66522216796875;-0,0;0,0;7,299828052520752;0;1;1;0,07176;0,16026;0,04;0,25565;376,347;0,08
2026-01-02 04:06:00;23,2300033569336;7,304075241088867;0;0;6,126555442810059;0,0;0,0;17,200000762939453;-0,0;0;0,0;0,0;-0,0;0,0;59,65549087524414;-0,0;0,0;7,304075241088867;0;1;1;0,07176;0,16026;0,04;0,25565;376,347;0,08
2026-01-02 04:07:00;23,2300033569336;7,299476146697998;0;0;6,063553333282471;0,0;0,0;17,200000762939453;-0,0;0;0,0;0,0;-0,0;0,0;59,66116714477539;-0,0;0,0;7,299476146697998;0;1;1;0,07176;0,16026;0,04;0,25565;376,347;0,08
2026-01-02 04:08:00;23,2300033569336;7,230747222900391;0;0;6,037600517272949;0,0;0,0;17,200000762939453;-0,0;0;0,0;0,0;-0,0;0,0;59,66001510620117;-0,0;0,0;7,230747222900391;0;1;1;0,07176;0,16026;0,04;0,25565;376,347;0,08
2026-01-02 04:09:00;23,2300033569336;7,2367072105407715;0;0;6,0476908683776855;0,0;0,0;17,200000762939453;-0,0;0;0,0;0,0;-0,0;0,0;59,65044021606445;-0,0;0,0;7,2367072105407715;0;1;1;0,07176;0,16026;0,04;0,25565;376,347;0,08
2026-01-02 04:10:00;23,2300033569336;7,293875694274902;0;0;6,116750717163086;0,0;0,0;17,15382957458496;-0,0;0;0,0;0,0;-0,0;0,0;59,64937973022461;-0,0;0,0;7,293875694274902;0;1;1;0,07176;0,16026;0,04;0,25565;376,347;0,08
2026-01-02 04:11:00;23,2300033569336;7,26829719543457;0;0;6,063753128051758;0,0;0,0;17,1200008392334;-0,0;0;0,0;0,0;-0,0;0,0;59,647064208984375;-0,0;0,0;7,26829719543457;0;1;1;0,07176;0,16026;0,04;0,25565;376,347;0,08
2026-01-02 04:12:00;23,2300033569336;16,12955093383789;0;0;15,776375770568848;0,0;0,0;17,1200008392334;-0,0;0;0,0;0,0;-0,0;0,0;59,63971328735352;-0,0;0,0;16,12955093383789;0;1;1;0,07176;0,16026;0,04;0,25565;376,347;0,08
2026-01-02 04:13:00;23,2300033569336;32,843360900878906;0;0;31,66733360290528;0,0;0,0;17,1200008392334;-0,0;0;0,0;0,0;-0,0;0,0;59,63689804077149;-0,0;0,0;32,843360900878906;0;1;1;0,07176;0,16026;0,04;0,25565;376,347;0,08
2026-01-02 04:14:00;23,2300033569336;20,243209838867188;0;0;18,373929977416992;0,0;0,0;17,1200008392334;-0,0;0;0,0;0,0;-0,0;0,0;59,64191055297852;-0,0;0,0;20,243209838867188;0;1;1;0,07176;0,16026;0,04;0,25565;376,347;0,08
2026-01-02 04:15:00;23,2300033569336;11,827332496643066;0;0;10,744869232177734;0,0;0,0;17,1200008392334;-0,0;0;0,0;0,0;-0,0;0,0;59,63563537597656;-0,0;0,0;11,827332496643066;0;1;1;0,07176;0,16026;0,04;0,25565;376,347;0,08
2026-01-02 04:16:00;23,2300033569336;17,978429794311523;0;0;16,261472702026367;0,0;0,0;17,1200008392334;-0,0;0;0,0;0,0;-0,0;0,0;59,63540649414063;-0,0;0,0;17,978429794311523;0;1;1;0,07176;0,16026;0,04;0,25565;376,347;0,08
2026-01-02 04:17:00;23,2300033569336;12,587536811828612;0;0;9,923992156982422;0,0;0,0;17,1200008392334;-0,0;0;0,0;0,0;-0,0;0,0;59,63167953491211;-0,0;0,0;12,587536811828612;0;1;1;0,07176;0,16026;0,04;0,25565;376,347;0,08
2026-01-02 04:18:00;23,2300033569336;17,63498878479004;0;0;16,071060180664062;0,0;0,0;17,1200008392334;-0,0;0;0,0;0,0;-0,0;0,0;59,62831878662109;-0,0;0,0;17,63498878479004;0;1;1;0,07176;0,16026;0,04;0,25565;376,347;0,08
